USER,COURSE_ID,SCORE
728690,excourse12,30.0
728690,excourse31,51.0
728690,excourse42,48.0
728690,excourse70,48.0
728690,excourse71,48.0
728690,excourse72,57.0
728690,excourse73,57.0
732897,RP0105EN,48.0
732897,TMP0105EN,45.0
732897,BD0212EN,45.0
732897,SC0103EN,45.0
732897,BD0121EN,42.0
732897,BD0131EN,42.0
732897,DB0151EN,42.0
732897,GPXX0M6UEN,42.0
732897,GPXX097UEN,42.0
732897,excourse03,42.0
732897,excourse05,42.0
732897,excourse10,42.0
732897,excourse31,45.0
732897,excourse42,42.0
732897,excourse70,42.0
732897,excourse71,42.0
732897,excourse72,45.0
732897,excourse73,45.0
733707,ML0122EN,36.0
733707,RP0105EN,99.0
733707,GPXX06RFEN,36.0
733707,CC0271EN,36.0
733707,DE0205EN,39.0
733707,TMP0105EN,90.0
733707,DB0113EN,36.0
733707,RP0103EN,45.0
733707,GPXX0IBEN,48.0
733707,SC0103EN,90.0
733707,GPXX0BUBEN,45.0
733707,TMP0101EN,33.0
733707,BD0143EN,69.0
733707,GPXX01RYEN,36.0
733707,GPXX0Q8AEN,30.0
733707,GPXX0XFQEN,36.0
733707,GPXX07REN,36.0
733707,GPXX0725EN,36.0
733707,GPXX0MIIEN,36.0
733707,GPXX06ZLEN,36.0
733707,GPXX0LLEEN,36.0
733707,BD0121EN,69.0
733707,BD0133EN,36.0
733707,BD0137EN,39.0
733707,GPXX0NHZEN,36.0
733707,DB0111EN,36.0
733707,DB0115EN,36.0
733707,DA0151EN,30.0
733707,GPXX0PG8EN,36.0
733707,DA0101EN,30.0
733707,GPXX0M6UEN,69.0
733707,GPXX097UEN,69.0
733707,DS0301EN,36.0
733707,BD0221EN,45.0
733707,GPXX0TY1EN,57.0
733707,GPXX0T3CEN,36.0
733707,BD0123EN,39.0
733707,DB0101EN,36.0
733707,GPXX0G31EN,39.0
733707,GPXX0KY1EN,36.0
733707,GPXX0RQLEN,36.0
733707,excourse01,36.0
733707,excourse02,57.0
733707,excourse03,69.0
733707,excourse04,51.0
733707,excourse05,69.0
733707,excourse06,51.0
733707,excourse07,36.0
733707,excourse10,69.0
733707,excourse11,36.0
733707,excourse12,45.0
733707,excourse13,36.0
733707,excourse14,36.0
733707,excourse20,30.0
733707,excourse21,36.0
733707,excourse22,36.0
733707,excourse23,30.0
733707,excourse31,69.0
733707,excourse35,33.0
733707,excourse36,30.0
733707,excourse37,30.0
733707,excourse38,30.0
733707,excourse40,33.0
733707,excourse42,69.0
733707,excourse54,33.0
733707,excourse65,36.0
733707,excourse67,33.0
733707,excourse68,33.0
733707,excourse69,45.0
733707,excourse70,69.0
733707,excourse71,69.0
733707,excourse72,90.0
733707,excourse73,90.0
733707,excourse74,33.0
733707,excourse75,36.0
733707,excourse76,33.0
733707,excourse82,30.0
733707,excourse83,30.0
733707,excourse84,30.0
733707,excourse85,30.0
738953,GPXX0TY1EN,33.0
738953,excourse31,33.0
739171,RP0105EN,45.0
739171,BD0145EN,42.0
739171,TMP0105EN,45.0
739171,BD0212EN,45.0
739171,SC0103EN,45.0
739171,BD0143EN,42.0
739171,DB0151EN,42.0
739171,GPXX0M6UEN,42.0
739171,GPXX097UEN,42.0
739171,GPXX0TY1EN,30.0
739171,excourse03,42.0
739171,excourse05,42.0
739171,excourse10,42.0
739171,excourse31,48.0
739171,excourse42,42.0
739171,excourse70,42.0
739171,excourse71,42.0
739171,excourse72,45.0
739171,excourse73,45.0
740210,RP0105EN,48.0
740210,BD0145EN,45.0
740210,TMP0105EN,48.0
740210,BD0212EN,48.0
740210,SC0103EN,48.0
740210,BD0121EN,45.0
740210,DB0151EN,45.0
740210,GPXX0M6UEN,45.0
740210,GPXX097UEN,45.0
740210,excourse03,45.0
740210,excourse05,45.0
740210,excourse10,45.0
740210,excourse31,45.0
740210,excourse42,45.0
740210,excourse70,45.0
740210,excourse71,45.0
740210,excourse72,48.0
740210,excourse73,48.0
748522,RP0105EN,51.0
748522,BD0145EN,39.0
748522,TMP0105EN,51.0
748522,SC0103EN,51.0
748522,BD0143EN,39.0
748522,TA0106EN,30.0
748522,BD0223EN,30.0
748522,BD0121EN,39.0
748522,DJ0101EN,33.0
748522,DB0151EN,39.0
748522,BD0101EN,39.0
748522,GPXX0M6UEN,39.0
748522,GPXX097UEN,39.0
748522,GPXX0TY1EN,33.0
748522,excourse02,33.0
748522,excourse03,39.0
748522,excourse05,39.0
748522,excourse10,39.0
748522,excourse12,33.0
748522,excourse31,39.0
748522,excourse42,39.0
748522,excourse70,39.0
748522,excourse71,39.0
748522,excourse72,51.0
748522,excourse73,51.0
750374,RP0105EN,42.0
750374,CC0271EN,30.0
750374,WA0103EN,30.0
750374,TMP0105EN,42.0
750374,BD0212EN,42.0
750374,SC0103EN,42.0
750374,GPXX0LLEEN,30.0
750374,GPXX04V3EN,33.0
750374,DJ0101EN,30.0
750374,GPXX0TY1EN,45.0
750374,GPXX0T3CEN,30.0
750374,excourse02,30.0
750374,excourse31,42.0
750374,excourse72,42.0
750374,excourse73,42.0
753356,RP0105EN,33.0
753356,TMP0105EN,30.0
753356,BD0212EN,30.0
753356,SC0103EN,30.0
753356,excourse72,30.0
753356,excourse73,30.0
755044,RP0105EN,39.0
755044,TMP0105EN,39.0
755044,BD0212EN,39.0
755044,excourse72,39.0
755044,excourse73,39.0
757742,SW0101EN,30.0
757742,excourse43,33.0
757742,excourse44,33.0
757762,RP0105EN,42.0
757762,BD0145EN,36.0
757762,TMP0105EN,42.0
757762,BD0212EN,42.0
757762,SC0103EN,42.0
757762,BD0143EN,36.0
757762,BD0121EN,36.0
757762,DB0151EN,36.0
757762,GPXX0M6UEN,36.0
757762,GPXX097UEN,36.0
757762,excourse03,36.0
757762,excourse05,36.0
757762,excourse10,36.0
757762,excourse31,39.0
757762,excourse42,36.0
757762,excourse70,36.0
757762,excourse71,36.0
757762,excourse72,42.0
757762,excourse73,42.0
759038,RP0105EN,42.0
759038,BD0145EN,30.0
759038,TMP0105EN,39.0
759038,SC0103EN,39.0
759038,BD0143EN,30.0
759038,BD0141EN,30.0
759038,BD0131EN,30.0
759038,DB0151EN,30.0
759038,BD0101EN,30.0
759038,GPXX0M6UEN,30.0
759038,GPXX097UEN,30.0
759038,excourse03,30.0
759038,excourse05,30.0
759038,excourse10,30.0
759038,excourse31,30.0
759038,excourse42,30.0
759038,excourse70,30.0
759038,excourse71,30.0
759038,excourse72,39.0
759038,excourse73,39.0
760278,RP0105EN,33.0
760278,TMP0105EN,30.0
760278,BD0212EN,30.0
760278,SC0103EN,30.0
760278,excourse72,30.0
760278,excourse73,30.0
762860,ML0122EN,30.0
762860,RP0105EN,39.0
762860,TMP0105EN,39.0
762860,BD0212EN,39.0
762860,GPXX0IBEN,33.0
762860,SC0103EN,39.0
762860,TA0106EN,30.0
762860,GPXX0PG8EN,30.0
762860,GPXX0TY1EN,30.0
762860,GPXX0KY1EN,30.0
762860,excourse21,30.0
762860,excourse22,30.0
762860,excourse65,30.0
762860,excourse72,39.0
762860,excourse73,39.0
767649,RP0105EN,60.0
767649,CC0271EN,51.0
767649,WA0103EN,33.0
767649,BD0145EN,48.0
767649,DS0201EN,36.0
767649,CC0210EN,36.0
767649,HCC104EN,36.0
767649,TMP0105EN,57.0
767649,RP0103,30.0
767649,RP0103EN,30.0
767649,BD0212EN,57.0
767649,SECM03EN,36.0
767649,SC0103EN,57.0
767649,SW0201EN,36.0
767649,SW0101EN,36.0
767649,BD0143EN,48.0
767649,TA0106EN,33.0
767649,BD0223EN,30.0
767649,GPXX0LLEEN,51.0
767649,BD0135EN,39.0
767649,BD0133EN,33.0
767649,GPXX04V3EN,36.0
767649,BD0137EN,39.0
767649,DJ0101EN,36.0
767649,DB0151EN,48.0
767649,GPXX0M6UEN,48.0
767649,GPXX097UEN,48.0
767649,GPXX0TY1EN,60.0
767649,GPXX0T3CEN,51.0
767649,BD0123EN,39.0
767649,GPXX0G31EN,39.0
767649,CC0150EN,36.0
767649,excourse02,36.0
767649,excourse03,48.0
767649,excourse04,39.0
767649,excourse05,48.0
767649,excourse06,39.0
767649,excourse10,48.0
767649,excourse31,72.0
767649,excourse42,48.0
767649,excourse43,45.0
767649,excourse44,45.0
767649,excourse70,48.0
767649,excourse71,48.0
767649,excourse72,57.0
767649,excourse73,57.0
767649,excourse75,33.0
774894,RP0105EN,30.0
774894,TMP0105EN,30.0
774894,BD0212EN,30.0
774894,SC0103EN,30.0
774894,BD0211EN,30.0
774894,excourse31,30.0
774894,excourse72,30.0
774894,excourse73,30.0
776333,RP0105EN,57.0
776333,BD0145EN,39.0
776333,TMP0105EN,51.0
776333,BD0212EN,51.0
776333,GPXX0IBEN,30.0
776333,SC0103EN,51.0
776333,BD0143EN,39.0
776333,TA0106EN,36.0
776333,BD0223EN,30.0
776333,BD0121EN,39.0
776333,DJ0101EN,33.0
776333,DB0151EN,39.0
776333,GPXX0M6UEN,39.0
776333,GPXX097UEN,39.0
776333,GPXX0TY1EN,33.0
776333,excourse02,33.0
776333,excourse03,39.0
776333,excourse04,36.0
776333,excourse05,39.0
776333,excourse06,36.0
776333,excourse10,39.0
776333,excourse12,30.0
776333,excourse31,39.0
776333,excourse42,39.0
776333,excourse70,39.0
776333,excourse71,39.0
776333,excourse72,51.0
776333,excourse73,51.0
778132,RP0105EN,30.0
778132,TMP0105EN,30.0
778132,BD0212EN,30.0
778132,SC0103EN,30.0
778132,excourse72,30.0
778132,excourse73,30.0
784838,BD0145EN,54.0
784838,TMP0105EN,63.0
784838,RP0103,30.0
784838,RP0103EN,30.0
784838,SC0103EN,63.0
784838,BD0143EN,54.0
784838,TA0106EN,30.0
784838,BD0223EN,36.0
784838,DJ0101EN,36.0
784838,DB0151EN,54.0
784838,GPXX0M6UEN,54.0
784838,GPXX097UEN,54.0
784838,GPXX0TY1EN,36.0
784838,excourse02,36.0
784838,excourse03,54.0
784838,excourse04,30.0
784838,excourse05,54.0
784838,excourse06,30.0
784838,excourse10,54.0
784838,excourse12,30.0
784838,excourse31,54.0
784838,excourse42,54.0
784838,excourse70,54.0
784838,excourse71,54.0
784838,excourse72,63.0
784838,excourse73,63.0
795406,RP0105EN,30.0
795406,TMP0105EN,30.0
795406,excourse72,30.0
795406,excourse73,30.0
828900,RP0105EN,66.0
828900,BD0145EN,48.0
828900,TMP0105EN,60.0
828900,RP0103,30.0
828900,RP0103EN,30.0
828900,SC0103EN,60.0
828900,TA0106EN,30.0
828900,BD0223EN,36.0
828900,BD0131EN,48.0
828900,BD0115EN,48.0
828900,DJ0101EN,36.0
828900,GPXX0M6UEN,48.0
828900,GPXX097UEN,48.0
828900,GPXX0TY1EN,36.0
828900,excourse02,36.0
828900,excourse03,48.0
828900,excourse04,30.0
828900,excourse05,48.0
828900,excourse06,30.0
828900,excourse10,48.0
828900,excourse31,48.0
828900,excourse42,48.0
828900,excourse70,48.0
828900,excourse71,48.0
828900,excourse72,60.0
828900,excourse73,60.0
881847,ML0122EN,30.0
881847,RP0105EN,45.0
881847,BD0212EN,42.0
881847,GPXX0IBEN,36.0
881847,SC0103EN,42.0
881847,GPXX0Q8AEN,30.0
881847,GPXX0TY1EN,36.0
881847,excourse02,33.0
881847,excourse20,30.0
881847,excourse21,30.0
881847,excourse22,30.0
881847,excourse23,30.0
881847,excourse36,30.0
881847,excourse38,30.0
881847,excourse72,42.0
881847,excourse73,42.0
883395,RP0105EN,36.0
883395,TMP0105EN,30.0
883395,BD0212EN,30.0
883395,BD0211EN,30.0
883395,excourse72,30.0
883395,excourse73,30.0
884576,RP0105EN,33.0
884576,TMP0105EN,30.0
884576,BD0212EN,30.0
884576,SC0103EN,30.0
884576,excourse72,30.0
884576,excourse73,30.0
884695,ML0122EN,42.0
884695,RP0105EN,60.0
884695,DX0108EN,30.0
884695,BD0145EN,42.0
884695,PA0103EN,33.0
884695,TMP0105EN,57.0
884695,PA0107EN,33.0
884695,BD0212EN,57.0
884695,GPXX0IBEN,48.0
884695,SC0103EN,57.0
884695,GPXX0BUBEN,33.0
884695,BD0143EN,42.0
884695,ML0122ENv1,33.0
884695,BD0151EN,33.0
884695,TMP107,30.0
884695,GPXX01DCEN,33.0
884695,GPXX0ZMZEN,33.0
884695,BD0223EN,36.0
884695,BD0121EN,42.0
884695,DJ0101EN,36.0
884695,DB0151EN,42.0
884695,GPXX0KHHEN,33.0
884695,GPXX04P5EN,33.0
884695,GPXX0PG8EN,36.0
884695,ML0101EN,42.0
884695,GPXX0M6UEN,42.0
884695,GPXX097UEN,42.0
884695,BD0221EN,33.0
884695,GPXX0TY1EN,39.0
884695,GPXX0KY1EN,36.0
884695,excourse02,36.0
884695,excourse03,42.0
884695,excourse04,42.0
884695,excourse05,42.0
884695,excourse06,42.0
884695,excourse10,42.0
884695,excourse12,30.0
884695,excourse21,42.0
884695,excourse22,42.0
884695,excourse31,45.0
884695,excourse42,42.0
884695,excourse62,30.0
884695,excourse65,36.0
884695,excourse69,33.0
884695,excourse70,42.0
884695,excourse71,42.0
884695,excourse72,57.0
884695,excourse73,57.0
887142,RP0105EN,36.0
887142,BD0145EN,30.0
887142,TMP0105EN,36.0
887142,BD0212EN,36.0
887142,BD0143EN,30.0
887142,BD0141EN,30.0
887142,BD0121EN,30.0
887142,BD0131EN,30.0
887142,DB0151EN,30.0
887142,GPXX0M6UEN,30.0
887142,GPXX097UEN,30.0
887142,excourse03,30.0
887142,excourse05,30.0
887142,excourse10,30.0
887142,excourse31,30.0
887142,excourse42,30.0
887142,excourse70,30.0
887142,excourse71,30.0
887142,excourse72,36.0
887142,excourse73,36.0
887665,RP0105EN,36.0
887665,BD0145EN,30.0
887665,TMP0105EN,36.0
887665,SC0103EN,36.0
887665,BD0143EN,30.0
887665,BD0141EN,30.0
887665,BD0121EN,30.0
887665,BD0131EN,30.0
887665,DB0151EN,30.0
887665,GPXX0M6UEN,30.0
887665,GPXX097UEN,30.0
887665,excourse03,30.0
887665,excourse05,30.0
887665,excourse10,30.0
887665,excourse31,33.0
887665,excourse42,30.0
887665,excourse70,30.0
887665,excourse71,30.0
887665,excourse72,36.0
887665,excourse73,36.0
887953,CO0401EN,30.0
887953,GPXX04V3EN,30.0
887953,excourse43,30.0
887953,excourse44,30.0
888995,ML0122EN,45.0
888995,RP0105EN,42.0
888995,DX0108EN,33.0
888995,PA0103EN,33.0
888995,TMP0105EN,39.0
888995,PA0107EN,33.0
888995,BD0212EN,39.0
888995,GPXX0IBEN,48.0
888995,SC0103EN,39.0
888995,ML0122ENv1,33.0
888995,BD0151EN,33.0
888995,TMP107,33.0
888995,GPXX01DCEN,33.0
888995,GPXX0ZMZEN,33.0
888995,PA0101EN,33.0
888995,GPXX0D14EN,33.0
888995,GPXX0KHHEN,33.0
888995,GPXX04P5EN,33.0
888995,GPXX0PG8EN,36.0
888995,ML0101EN,45.0
888995,GPXX0TY1EN,30.0
888995,GPXX0KY1EN,36.0
888995,excourse04,33.0
888995,excourse06,33.0
888995,excourse21,45.0
888995,excourse22,45.0
888995,excourse62,33.0
888995,excourse65,36.0
888995,excourse72,39.0
888995,excourse73,39.0
889265,excourse31,33.0
889265,excourse43,36.0
889265,excourse44,36.0
897866,RP0105EN,39.0
897866,BD0145EN,39.0
897866,TMP0105EN,39.0
897866,BD0212EN,39.0
897866,SC0103EN,39.0
897866,BD0143EN,39.0
897866,BD0211EN,39.0
897866,DB0151EN,39.0
897866,GPXX0M6UEN,39.0
897866,GPXX097UEN,39.0
897866,excourse03,39.0
897866,excourse05,39.0
897866,excourse10,39.0
897866,excourse31,39.0
897866,excourse42,39.0
897866,excourse70,39.0
897866,excourse71,39.0
897866,excourse72,39.0
897866,excourse73,39.0
899349,GPXX0ZG0EN,30.0
899349,GPXX0Z2PEN,33.0
899349,GPXX0SDXEN,33.0
899349,OS0101EN,30.0
899349,CC0210EN,48.0
899349,HCC104EN,48.0
899349,BC0202EN,30.0
899349,BC0101EN,30.0
899349,GPXX04V3EN,51.0
899349,GPXX0D14EN,39.0
899349,GPXX0HZ2EN,33.0
899349,GPXX0HAAEN,33.0
899349,COM001EN,33.0
899349,LB0105ENv1,30.0
899349,LB0103ENv1,30.0
899349,GPXX0UMSEN,30.0
899349,CO0193EN,33.0
899349,GPXX0RL8EN,30.0
899349,GPXX0G81EN,30.0
899349,CC0150EN,54.0
899349,GPXX0ADEN,30.0
899349,excourse43,57.0
899349,excourse44,57.0
899349,excourse88,30.0
899349,excourse89,30.0
899349,excourse90,30.0
899349,excourse92,30.0
899349,excourse93,30.0
901100,RP0105EN,57.0
901100,CC0271EN,30.0
901100,DE0205EN,30.0
901100,TMP0105EN,54.0
901100,RP0103,30.0
901100,RP0103EN,30.0
901100,BD0212EN,54.0
901100,SC0103EN,54.0
901100,BD0143EN,51.0
901100,TA0106EN,36.0
901100,GPXX0LLEEN,30.0
901100,BD0135EN,30.0
901100,BD0211EN,54.0
901100,BD0137EN,30.0
901100,DJ0101EN,30.0
901100,GPXX0M6UEN,51.0
901100,GPXX097UEN,51.0
901100,GPXX0TY1EN,33.0
901100,GPXX0T3CEN,30.0
901100,BD0123EN,30.0
901100,GPXX0G31EN,30.0
901100,excourse02,30.0
901100,excourse03,51.0
901100,excourse04,36.0
901100,excourse05,51.0
901100,excourse06,36.0
901100,excourse10,51.0
901100,excourse12,33.0
901100,excourse31,54.0
901100,excourse42,51.0
901100,excourse70,51.0
901100,excourse71,51.0
901100,excourse72,54.0
901100,excourse73,54.0
902138,RP0105EN,48.0
902138,TMP0105EN,48.0
902138,BD0212EN,48.0
902138,SC0103EN,48.0
902138,BD0143EN,45.0
902138,BD0121EN,45.0
902138,DB0151EN,45.0
902138,GPXX0M6UEN,45.0
902138,GPXX097UEN,45.0
902138,excourse03,45.0
902138,excourse05,45.0
902138,excourse10,45.0
902138,excourse31,45.0
902138,excourse42,45.0
902138,excourse70,45.0
902138,excourse71,45.0
902138,excourse72,48.0
902138,excourse73,48.0
905781,ML0122EN,30.0
905781,ML0101EN,30.0
905781,excourse21,30.0
905781,excourse22,30.0
910687,ML0122EN,36.0
910687,PA0103EN,30.0
910687,PA0107EN,30.0
910687,GPXX0IBEN,33.0
910687,ML0122ENv1,30.0
910687,BD0151EN,30.0
910687,TA0106EN,36.0
910687,GPXX01DCEN,30.0
910687,GPXX0ZMZEN,30.0
910687,GPXX0KHHEN,30.0
910687,GPXX04P5EN,30.0
910687,ML0101EN,36.0
910687,excourse21,36.0
910687,excourse22,36.0
911798,ML0122EN,33.0
911798,DX0108EN,30.0
911798,GPXX0IBEN,33.0
911798,TMP107,30.0
911798,GPXX0PG8EN,30.0
911798,GPXX0KY1EN,30.0
911798,excourse21,33.0
911798,excourse22,33.0
911798,excourse62,30.0
911798,excourse65,30.0
913275,RP0105EN,45.0
913275,BD0145EN,39.0
913275,TMP0105EN,45.0
913275,BD0212EN,45.0
913275,SC0103EN,45.0
913275,GPXX0BUBEN,33.0
913275,BD0143EN,39.0
913275,BD0121EN,39.0
913275,DB0151EN,39.0
913275,BD0101EN,39.0
913275,GPXX0M6UEN,39.0
913275,GPXX097UEN,39.0
913275,excourse03,39.0
913275,excourse05,39.0
913275,excourse10,39.0
913275,excourse31,39.0
913275,excourse42,39.0
913275,excourse69,33.0
913275,excourse70,39.0
913275,excourse71,39.0
913275,excourse72,45.0
913275,excourse73,45.0
914078,ML0122EN,36.0
914078,DX0108EN,30.0
914078,GPXX0IBEN,33.0
914078,TMP107,30.0
914078,ML0101EN,36.0
914078,excourse21,36.0
914078,excourse22,36.0
914078,excourse62,30.0
914921,ML0122EN,36.0
914921,PA0103EN,30.0
914921,PA0107EN,30.0
914921,GPXX0IBEN,33.0
914921,BD0151EN,30.0
914921,TA0106EN,39.0
914921,GPXX01DCEN,30.0
914921,GPXX0ZMZEN,30.0
914921,PA0101EN,30.0
914921,GPXX0KHHEN,30.0
914921,GPXX04P5EN,30.0
914921,ML0101EN,36.0
914921,excourse21,36.0
914921,excourse22,36.0
917605,ML0122EN,39.0
917605,DX0108EN,30.0
917605,GPXX0IBEN,33.0
917605,TMP107,30.0
917605,excourse21,39.0
917605,excourse22,39.0
917605,excourse62,30.0
918805,TMP0105EN,45.0
918805,BD0212EN,45.0
918805,SC0103EN,45.0
918805,BD0143EN,36.0
918805,BD0141EN,36.0
918805,TA0106EN,36.0
918805,BD0223EN,30.0
918805,BD0121EN,36.0
918805,BD0131EN,36.0
918805,DB0151EN,36.0
918805,BD0101EN,36.0
918805,GPXX0M6UEN,36.0
918805,GPXX097UEN,36.0
918805,excourse03,36.0
918805,excourse05,36.0
918805,excourse10,36.0
918805,excourse31,36.0
918805,excourse42,36.0
918805,excourse70,36.0
918805,excourse71,36.0
918805,excourse72,45.0
918805,excourse73,45.0
918805,excourse75,30.0
919445,RP0105EN,75.0
919445,GPXX06RFEN,33.0
919445,CC0271EN,33.0
919445,BD0145EN,66.0
919445,DE0205EN,39.0
919445,TMP0105EN,75.0
919445,DB0113EN,33.0
919445,RP0103,33.0
919445,RP0103EN,33.0
919445,GPXX0BUBEN,36.0
919445,TA0106EN,39.0
919445,GPXX01RYEN,33.0
919445,GPXX0XFQEN,33.0
919445,GPXX07REN,33.0
919445,GPXX0725EN,33.0
919445,GPXX0MIIEN,33.0
919445,BD0223EN,42.0
919445,GPXX06ZLEN,33.0
919445,GPXX0LLEEN,33.0
919445,BD0135EN,39.0
919445,BD0133EN,39.0
919445,BD0137EN,39.0
919445,GPXX0NHZEN,33.0
919445,DJ0101EN,42.0
919445,DB0111EN,33.0
919445,DB0115EN,33.0
919445,DB0151EN,66.0
919445,GPXX0M6UEN,66.0
919445,GPXX097UEN,66.0
919445,DS0301EN,33.0
919445,GPXX0TY1EN,42.0
919445,GPXX0T3CEN,33.0
919445,DB0101EN,33.0
919445,GPXX0G31EN,39.0
919445,GPXX0RQLEN,33.0
919445,excourse01,33.0
919445,excourse02,42.0
919445,excourse03,66.0
919445,excourse04,36.0
919445,excourse05,66.0
919445,excourse06,36.0
919445,excourse07,33.0
919445,excourse10,66.0
919445,excourse11,33.0
919445,excourse12,33.0
919445,excourse13,33.0
919445,excourse14,33.0
919445,excourse31,66.0
919445,excourse42,66.0
919445,excourse67,33.0
919445,excourse68,33.0
919445,excourse69,36.0
919445,excourse70,66.0
919445,excourse71,66.0
919445,excourse72,75.0
919445,excourse73,75.0
919445,excourse74,33.0
919445,excourse75,39.0
919445,excourse76,33.0
921347,ML0122EN,48.0
921347,RP0105EN,48.0
921347,DX0108EN,33.0
921347,BD0145EN,33.0
921347,PA0103EN,36.0
921347,TMP0105EN,45.0
921347,PA0107EN,36.0
921347,BD0212EN,45.0
921347,GPXX0IBEN,48.0
921347,SC0103EN,45.0
921347,GPXX0BUBEN,30.0
921347,BD0143EN,33.0
921347,BD0141EN,33.0
921347,BD0151EN,36.0
921347,TA0106EN,51.0
921347,TMP107,33.0
921347,GPXX01DCEN,36.0
921347,GPXX0ZMZEN,36.0
921347,BD0121EN,33.0
921347,DJ0101EN,30.0
921347,DB0151EN,33.0
921347,GPXX0KHHEN,36.0
921347,GPXX04P5EN,36.0
921347,GPXX0PG8EN,33.0
921347,ML0101EN,48.0
921347,GPXX0M6UEN,33.0
921347,GPXX097UEN,33.0
921347,BD0221EN,30.0
921347,GPXX0TY1EN,33.0
921347,GPXX0KY1EN,33.0
921347,excourse02,30.0
921347,excourse03,33.0
921347,excourse04,39.0
921347,excourse05,33.0
921347,excourse06,39.0
921347,excourse10,33.0
921347,excourse12,30.0
921347,excourse21,48.0
921347,excourse22,48.0
921347,excourse31,36.0
921347,excourse42,33.0
921347,excourse62,33.0
921347,excourse65,33.0
921347,excourse69,30.0
921347,excourse70,33.0
921347,excourse71,33.0
921347,excourse72,45.0
921347,excourse73,45.0
931463,ML0122EN,30.0
931463,excourse21,30.0
931463,excourse22,30.0
931547,RP0105EN,66.0
931547,GPXX06RFEN,30.0
931547,CC0271EN,33.0
931547,BD0145EN,54.0
931547,DE0205EN,36.0
931547,TMP0105EN,66.0
931547,DB0113EN,30.0
931547,RP0103,30.0
931547,RP0103EN,30.0
931547,BD0212EN,66.0
931547,GPXX0IBEN,37.0
931547,SC0103EN,66.0
931547,GPXX0BUBEN,35.0
931547,BD0143EN,54.0
931547,TA0106EN,49.0
931547,GPXX01RYEN,30.0
931547,GPXX0XFQEN,30.0
931547,GPXX07REN,30.0
931547,GPXX0725EN,30.0
931547,GPXX0MIIEN,30.0
931547,BD0223EN,36.0
931547,GPXX06ZLEN,30.0
931547,GPXX0LLEEN,33.0
931547,BD0135EN,36.0
931547,BD0133EN,30.0
931547,BD0137EN,36.0
931547,GPXX0NHZEN,30.0
931547,DJ0101EN,42.0
931547,DB0111EN,30.0
931547,DB0115EN,30.0
931547,GPXX0M6UEN,54.0
931547,GPXX097UEN,54.0
931547,BD0221EN,35.0
931547,GPXX0TY1EN,45.0
931547,GPXX0T3CEN,33.0
931547,DB0101EN,30.0
931547,GPXX0G31EN,36.0
931547,GPXX0RQLEN,30.0
931547,excourse01,30.0
931547,excourse02,42.0
931547,excourse03,54.0
931547,excourse04,44.0
931547,excourse05,54.0
931547,excourse06,44.0
931547,excourse07,30.0
931547,excourse10,54.0
931547,excourse11,30.0
931547,excourse12,30.0
931547,excourse13,30.0
931547,excourse14,30.0
931547,excourse31,57.0
931547,excourse42,54.0
931547,excourse69,35.0
931547,excourse70,54.0
931547,excourse71,54.0
931547,excourse72,66.0
931547,excourse73,66.0
931547,excourse75,30.0
940704,ML0122EN,61.0
940704,RP0105EN,36.0
940704,DX0106EN,38.0
940704,DX0108EN,38.0
940704,PA0103EN,49.0
940704,PA0107EN,49.0
940704,GPXX0IBEN,67.0
940704,TMP0101EN,41.0
940704,BD0151EN,49.0
940704,TA0106EN,49.0
940704,TMP107,38.0
940704,GPXX01DCEN,49.0
940704,GPXX0ZMZEN,49.0
940704,GPXX0YMEEN,35.0
940704,GPXX0Q8AEN,30.0
940704,GPXX0D14EN,35.0
940704,DA0151EN,30.0
940704,GPXX0KHHEN,49.0
940704,GPXX04P5EN,49.0
940704,GPXX0PG8EN,44.0
940704,ML0101ENv3,35.0
940704,GPXX0KY1EN,44.0
940704,excourse04,32.0
940704,excourse06,32.0
940704,excourse20,30.0
940704,excourse21,61.0
940704,excourse22,61.0
940704,excourse23,30.0
940704,excourse35,41.0
940704,excourse36,30.0
940704,excourse37,30.0
940704,excourse38,30.0
940704,excourse40,41.0
940704,excourse49,35.0
940704,excourse54,41.0
940704,excourse62,38.0
940704,excourse65,44.0
940704,excourse82,30.0
940704,excourse83,30.0
940704,excourse84,30.0
940704,excourse85,30.0
943144,ML0122EN,51.0
943144,RP0105EN,45.0
943144,DX0108EN,33.0
943144,PA0103EN,39.0
943144,TMP0105EN,45.0
943144,PA0107EN,39.0
943144,BD0212EN,45.0
943144,GPXX0IBEN,57.0
943144,SC0103EN,45.0
943144,TMP0101EN,36.0
943144,BD0151EN,39.0
943144,TA0106EN,48.0
943144,TMP107,33.0
943144,GPXX01DCEN,39.0
943144,GPXX0ZMZEN,39.0
943144,GPXX0YMEEN,30.0
943144,GPXX0Q8AEN,30.0
943144,GPXX0D14EN,30.0
943144,BD0211EN,45.0
943144,GPXX0KHHEN,39.0
943144,GPXX04P5EN,39.0
943144,GPXX0PG8EN,39.0
943144,ML0101ENv3,30.0
943144,GPXX0TY1EN,36.0
943144,GPXX0KY1EN,39.0
943144,excourse02,36.0
943144,excourse04,39.0
943144,excourse06,39.0
943144,excourse12,30.0
943144,excourse20,30.0
943144,excourse21,51.0
943144,excourse22,51.0
943144,excourse23,30.0
943144,excourse35,36.0
943144,excourse36,30.0
943144,excourse38,30.0
943144,excourse40,36.0
943144,excourse49,30.0
943144,excourse54,36.0
943144,excourse62,33.0
943144,excourse65,39.0
